views,likes,comments,shares,author_verified,primary_hashtag,music_name,music_is_original,duration_sec,caption,upload_date,author_name,video_id
146000,7748,215,35,False,,original sound,True,15,Nou ging nie helemaal goed,2020-12-13,aniquetalkstomuch,6905763366166367489
1000000,113500,415,1175,True,hairtutorial,original sound - Faisal,True,29,Long awaited  ✨hair tutorial✨ by @si3nna0 #hairtutorial #hairstyle #hairtransformation,2020-12-16,ootdmagazine,6906776161221758210
122000,11100,191,167,False,duet,original sound,True,15,#duet with @annabananaxdddd y’all keep telling me I look like her😌 so what do you. think?? dubbelgangers?🤣 #foryou #looklikeart,2020-10-18,lies_zhara.prive,6884902907439779074
52400,3376,13,9,False,leescoördinator,origineel geluid,True,10,Als je een certificaat ontvangt!🤩🎉 #Leescoördinator #ChantalJanzen #TheVoiceOfHolland @chantaljanzen.official #Trend #Keigoed @teamcjanzen #Fy #Fyp,2020-11-24,jufsanne123,6898598426590678273
423900,41200,790,473,False,fy,Hood Baby,False,21,I really need to get better at transitions.. 😅 #fy #fyp,2020-10-25,ilikecashews,6887590237191572738
27400,6013,102,57,False,grwm,Therefore I Am,False,10,#grwm #transition #foryou,2020-11-18,kenzi_campbell,6896520019082005761
50600,4436,98,37,False,foryou,original sound,True,9,Wat gaan jullie doen in deze lockdown?🤔 #foryou #fyp #voorjou #voorjoupagina,2020-12-16,daniquehosmar,6906822328580181250
295700,73300,772,747,False,painting,Instagram DanielDavis.Art follow me,True,9,#painting #oilpainting #artist #artwork #insta #girl #art #brushchallenge #drawing #fyp #creative #trending #support #artists #architecture #girls,2020-10-21,sumeyyecopoglu,6886119631011007745
66900,10300,532,173,False,vibetiktok,origineel geluid,True,9,Antwoorden aan @seereenmarabeh obviously I speak Dutch as well🌿 #vibetiktok #fy #fyp #foryou #likelike #tiktoktraditions #dutch,2020-10-05,liamkratos,6879933206460648706
261000,25200,569,973,False,foryoupage,original sound,True,15,lijkt net echt gewoon🥺🥺🥺 #foryoupage #ikmisdit,2020-12-20,tessa.mulderr,6908295874653342978
55300,24700,640,1133,False,bungoustraydogs,Jingle jangle,True,34,Tis the season 💅🏼 #bungoustraydogs #anime #animeedit #chuuyanakahara #dazaiosamu #bsd,2020-12-20,l3fty_fr3ak,6908179105494174982
199900,24500,231,454,False,volleyball,Soap,False,14,😂😂 how do you this spike👇 ❤️🏐❤️#volleyball #volleyballlove,2020-11-06,the_volleyball_community,6892150387453725953
35200,1051,218,25,False,fy,K3 film,True,6,Bestaat dit ? 😂🧐 #fy #fyp #foryoupage #foryou #dutch #trouwen,2020-11-26,eefje.vz,6899497158769200385
154100,16100,318,16,False,,Original Sound,False,15,,2020-12-10,dilansampath0,6904496575930731778
215500,22400,195,49,True,hetclubhuis,original sound,True,9,Beide kanten krijg ik er niet in en dan lukt het opeens wel 😭 | Je 4e @ koopt een iPhone voor je! 📱 | #hetclubhuis #voorjou,2020-11-21,kars,6897593866283650306
1100000,90600,1472,5724,False,fy,origineel geluid,True,15,Gordon schrikt van het goedkope assortiment in de action 😂 #fy #foryou #foryoupage #fyp #vj #voorjou #gordon #action,2020-11-10,jackabaasnl,6893496095779933442
126000,33000,226,115,False,halloweenishere,original sound,True,13,almost died making this #halloweenishere #equestrian #fyp #foryou #horse,2020-10-25,zoe.eventing,6887618500307864833
47400,2137,216,115,False,voorjou,original sound,True,10,#voorjou #ajax #ucl,2020-10-28,sateejtv,6888741138941955330
83100,13200,58,120,False,fyp,ian,True,6,Underchin gang #fyp #foryou #viral #trend #joke #xyzbca,2020-10-29,chouffevon,6889092649895087362
80500,9048,52,180,False,duet,original sound,True,6,#duet with @qneqs I had to jump on this 😂 #CashAppInBio #miltok #army #navy #marines #airforce #fyp #foryoupage #trending #zyxcba #lmao #hi,2020-12-03,alexjfish27,6901832410091064582
81000,6447,147,719,False,foryou,origineel geluid,True,50,Mijn mening over fatburners #foryou #foryoupage #fatburner #gains #fitness #abs #gym #workout #training #satire #chestday #rotterdam #explore #fyp #fy,2020-12-11,roykevdh,6905034791188434177
251700,17400,66,43,False,teamychelle,origineel geluid,True,25,#teamychelle #teamrene #fatherdaughter #viral #atjevoordesfeer #fyp #voorjou #groenebril @ychellekarst #tarwesmoothie,2020-09-29,renekarst,6877816601308073218
29200,3450,14,3,False,,original sound,True,10,Hand break 😘😘,2020-09-30,rumeshsashimal,6878231837710372098
86900,6289,66,23,False,fyp,Knocked Up_am i too old to be here,True,10,#fyp #foryoupage #xyzbca #funny #viral #girls #ontario,2020-11-28,ruthreign,6899978363759267073
41700,4778,209,20,False,,original sound,True,16,Reply to @action_dvl,2020-12-17,pro..jaany,6907101598074391810
82200,5415,269,10,False,voguemagazine,оригинальный звук,True,12,Man I have changed #voguemagazine  #CancelTheNoise #fypシ #fyp #foryou #vir #xyzbca #femalesoldier #soldier #army #stillgotit #bi,2020-12-14,elizabethbrooke__,6906244949176569093
339100,71800,1179,1179,False,indigenous,original sound,True,12,"Colonel Sanders called, he wants his Prairie chicken back. #indigenous #dancer #transition #toronto #foryou #nativetiktoks #fyp #itstartsontiktok",2020-10-17,_kehew_,6884703655182880002
60700,15000,689,763,False,fyp,original sound,True,53,i have a negative amount of words at this point. #fyp #biden #trump #democrat #bi #foryou #maskup #covid19 #MakeItMagical #greenscreenvideo,2020-12-17,colleentalks,6907108578482457861
28600,1415,46,9,False,fyp,оригинальный звук,True,31,Might’ve made a ✨gain✨ that day #fyp #foryou #foryoupage #fitness #workout #gymshark #bodybuilder #gains,2020-10-01,evan_holmes_,6878457763668823298
26100,2485,23,43,False,,original sound,True,26,😁weekend,2020-09-26,dewwa99,6876674985746795778
66100,3932,71,13,False,foryoupage,original sound,True,46,Reply to @dolphinarms #foryoupage #fyp #foryou #powerlifting #bodybuilding #deadlift #fitness #workout #fittok #powertok,2020-09-24,timmytimmadome,6875872124968439046
65500,5804,721,26,False,army,Stuck In The Middle,False,42,Reply to @chancesonnier97 just a little knowledge for you 😂 #army #armyreserve #fyp #miltok #usarmy #lildanceydance,2020-12-01,daniellemcbryde3,6901420903322635525
75100,14000,159,111,False,christianbale,original sound,True,18,Para los que querían el de BATMAN🦇 #christianbale #michaelkeaton #benaffleck  #batman #edit #transition #paratupagina #viralll #aprendeentiktok,2020-12-10,.danielsan.1,6904429617021570306
19300,6643,138,178,False,animeedit,оригинальный звук,True,14,оцените от 1 до 10😩#ТанцевАЛИнаАЛИ #animeedit #волейбол #волейболаниме #haikyyu ##haikyyuedit #karasuno #карасуно #fupシ #анимеэдит #anime #эдит,2020-10-31,salamander.5,6889856262431837441
22200,1055,4,7,False,comedy,original sound,True,19,සතියකට හරියන්න ගුටි කෑවා 😂 #comedy #sampa,2020-09-30,sampa___,6878254482698816770
1300000,102300,329,2086,False,foryou,original sound,True,5,😂😂😂 #foryou #horse #fyp,2020-11-20,schmilt,6897013361804938497
140500,19900,220,833,False,anime,Amazing fights,True,59,#anime#animeedit #animeedits #shonen #animefight #animefan #animeshonen #shingekinokyojin #animerecommendations #animebinge #animerec #animerecs,2020-11-03,unbekhannt0,6890954152281918721
65200,5186,20,5,False,duet,Behemon Pokemon X Svdden Death,True,17,#duet with @garyvee - accurate. #entrepreneur #business #lifestyle,2020-10-19,benjamin_robert_graham,6885248860281654529
71000,13100,110,190,False,fyp,Ay Mi Pendejo,False,28,Casual paseando a caballo #fyp #hahaha #horsegirl #horse #horsegirlvibes #horsesontiktok #horseslover,2020-11-02,venturadriana1,6890352437425638658
10600,250,1,1,False,11,Кайф ты поймала - Alexei Shkurko Remix,False,20,Neymar #11 #встилеRIO #rec #recommendations #рек #футбол #рекомендации #неймар #neymar #barcelona,2020-12-10,vv.dem.vv,6904653648349957377
51200,3504,122,131,False,fyp,Ashes,False,51,It isn’t just for lazy trouts #fyp #foryou #foryoupage #fitness #supplements #gains #gymshark #bodybuilder #preworkout,2020-09-29,evan_holmes_,6877726677334510849
139500,11200,370,447,False,travel,It's Beginning To Look A Lot Like Christmas,False,16,"Bourtange, the Netherlands 🇳🇱 #travel #traveldiaries #fyp #foryou #dreamy #christmas",2020-12-06,rooshazeveld,6903134814715661570
4200000,360100,1225,4682,False,fyp,original sound,True,8,I kept messing it up 😂 #fyp,2020-12-16,tylerandemmaa,6906757897628192005
2600000,104300,734,619,False,backyard,Backyard Boy,False,16,I think my mom hates me now 😁#backyard #project #pool #johndeere #onabudget #foryou #fyp,2020-09-23,martijn.schilder,6875651291343883522
52700,6270,226,75,False,fy,home short cover by sophiestunes,True,21,comment what I should cover next! :) #fy #tiktokviral #viralsinger #alabamaarkansas #bekind #lifeathome,2020-11-28,sophiestunes,6900197975818095873
25100000,2500000,12000,26000,True,mix,original sound,True,40,"1,2,3,4 or 5???📸👆#mix #tiktokcreator #creative #jadsedardkomitao #photo #vfx #gopro #sunset #photomagic #poto #fly #fyp #verifyme",2020-10-05,zayn_inzi,6880196605513927938
1200000,102500,1243,1634,False,wraps,Jailhouse Rock,False,54,Antwoorden aan @logiciv Wie maakt ze ongeveer het zelfde? 😋 #wraps #tortilla #koken #fyp #onabudget #chicken,2020-10-05,chef.lukeyluc,6880122437594270978
31900,712,4,11,False,art,Hai phút hơn,True,7,Do u like?#art #drawing #decoration #painting #fyp,2020-12-14,jackbobo8,6906048081628859650
9282,1222,25,7,False,fyp,Original Sound,False,10,i hate my voice #fyp #JoyWithPret #billieeilish #lesbian #gaygirl #lgbt #foryoupage #viral #trend #xyzbca,2020-11-21,ebonyalicia,6897549344015371521
50500,1689,46,11,False,duet,Applause lady Gaga,True,15,#duet met @jessevdreek  we live in slowmo.. #pov je loopt langs onze vriendengroep..,2020-11-06,ninadewilde1,6892133738705177857
24000,3380,103,55,False,anime,Just Dance,False,25,HBD to me 🥳 #anime #weeb #otaku #lovelive #animeedit #animeedits #yoshiko #yoshikotsushima #lovelivesunshine #fyp,2020-10-11,josh_senpai_,6882317577692138754
67800,2488,39,217,False,excavator,Welcome to Jurassic Park,True,15,#excavator#jurassicpark,2020-11-24,marcelschaap,6898628429298568450
27700,678,329,39,False,dilemma,origineel geluid,True,42,#dilemma #vlees okee laat het allemaal even weten ik weet t namenlijk nie meer #fy #dutch,2020-12-04,xliefsjoy,6902451462962547969
76500,6063,838,89,False,fyp,Thank you all for using my sound,True,17,8 week cut #fyp #gymshark #fypシ #fatloss #progress #motivation #transformation #diet #natural #pain #body #how #viral #OOTD #Catchphrases #abs,2020-12-11,cjrfit,6905109455466220805
493900,62200,3735,352,False,ashmezz,origineel geluid,True,30,😬#ashmezz #voorjou #voorjoupagina #nederlands #nederlandsetiktokkers #nederland #tiktokholland #dutch,2020-11-04,ashmezz,6891275439826930946
50500,810,8,9,False,duet,original sound,True,15,#duet met @elisavanleersum,2020-10-21,matthijs_p,6886066384246443265
3500000,116400,713,9077,False,,Take You Dancing,False,20,Powder room make over.,2020-11-02,mrsgiacalone,6890329452253908230
35800,6103,438,52,False,nederland,Kygo & Labrinth - Fragile,True,8,If you’re a girl with brown eyes hmu👀 #nederland #vibetiktok #british #fy #likelike #liamkratos #tiktoktraditions #fyp #foryou #dutch,2020-11-09,liamkratos,6893087415263644930
64800,2079,101,43,False,fy,only legends use this sound,True,10,🤷🏻‍♂️🙄 #fy #fyp #foryou #foryourpage,2020-12-11,rayhethertje,6905053286374706433
107600,5047,61,44,False,fyp,How Bizarre,False,9,if you know you know #fyp #voorjou #dutch,2020-12-08,iriswaarbieris,6903954146630569217
54900,8146,100,13,False,,Viva La Swing aka #SandoTwist by @Abiud_Sando,True,15,no one wants to help me make a tikytoky so I found a way to do this on my own,2020-10-06,classicmadii,6880592183720676614
32000,3725,26,13,False,foryou,sonido original,True,8,Missen jullie de feesten ook zo? (Insta: larsspeters) || #foryou #voorjou #dutch #school #party #toets #tentamen #fyp #sad #single,2020-12-08,larsspeters,6903908757386841346
179000,6127,111,125,False,training,Lemonade,False,7,"En dan vervolgens gwn een halfuur zo op je bed blijft ligge, dan weet je dat je heerlijk hebt getrained #training #uitgeput #moe #thuiskomen #temoe",2020-09-22,salvatore.ln,6875378565614013697
148300,11100,145,59,False,fit,original sound,True,7,My biggest asset 😂😉 #fit #fitness #gym #lift #fyp,2020-10-19,parmesan_1717,6885153736222706949
119000,17100,241,370,False,ronanvdloo,origineel geluid,True,58,Wie zou er op mij stemmen als premier?😆😆 tag iemand die te veel eet 😉 #ronanvdloo #volgderegels #ikdoemee #fy #fyp,2020-09-26,ronanvanderloo,6876805952117558529
427300,46500,124,2044,False,fyp,origineel geluid,True,58,This is so good! #fyp #f1 #funny #racing,2020-12-11,formule_1_facts,6904973629524692230
67200,7575,93,84,False,horadearrasar,som original,True,13,#horadearrasar #amizadeverdadeira,2020-12-03,henrydag10,6902038249573731586
98700,7996,29,5,False,,Monkeys Spinning Monkeys,False,31,Typisch Spaans 🇪🇸 eten proeven deel 1 🔥 Zou jij dit lekker vinden of niet? 👀 met @dvlsantiago,2020-10-04,nl.finn,6879724138114665730
382100,41500,368,86,False,,original sound,True,10,,2020-12-08,shehan951,6903923265945849089
14000,2171,12,2,False,,බොම්බයි මොටයි Youtube Channel,True,22,ආසවට කලේ😂,2020-10-23,j_a_n_a_k__a,6886654544126758146
61900,8971,271,67,False,greenscreenvideo,original sound,True,57,@sheismarissamatthews #greenscreenvideo #foryoupage #fyp #foryou #powerlifting #bodybuilding #deadlift #fitness #workout #fittok #powertok,2020-10-05,timmytimmadome,6879936527829404933
8916,428,4,0,False,,original sound,True,12,,2020-12-09,sithumchamikadhi,6904405263386758402
201400,30400,60,32,False,horse,Red Kingdom,False,9,So proud of how far Enzo has come... what do you guys think? #horse #eventing #training #equestrian #horsegirl,2020-09-23,elirose.equestrian,6875621663564680450
31700,498,329,8,False,vegan,XGamesMode,False,7,"Horses deserve to be treated with respect, not forced to carry tourists through the streets  #vegan #horse #animalrights #horsecarriage",2020-11-24,vegantrev,6898499724245093633
791000,103000,0,607,False,horadearrasar,som original,True,13,#horadearrasar,2020-12-10,ceciliamaria5677,6904638377530772741
6703,2231,18,2,False,timewarpscan,1 Mill vids omg,True,12,#VeryBlackFriday #joywithpret #timewarpscan #justdancemoves #duet #asosdaytofright #equestrian #horse #4yp,2020-11-23,ryan_fudge_1012,6898332186299337986
19400,2408,148,87,False,tharusha_shamal,original sound,True,35,හම්මෝ ඒක 😁😂😅 #tharusha_shamal #rastha_lions #boodle_gang #tiktok #foryou #foryoupage #comedy #funny #,2020-09-26,tharusha_shamal,6876643374548438274
95000,4937,25,410,False,fyp,Dreams (2004 Remaster),False,15,#fyp #fitness #ComingOfAge #mobility #movement,2020-10-22,shaun.abbate,6886459209051852038
143700,13500,564,49,False,duet,I started the nuke town trend,True,8,#duet with @asleep.emma #greenscreen #foryoupage #foryou #fyp #wwe,2020-12-06,fahedsakr,6902938842874121474
52300,4286,67,9,False,runner,you broke me first,False,8,super happy with the result but yea I slowed down so much... #runner #crosscountry #track #xc #gorun #fast,2020-10-09,emma.squires10,6881414725075242246
95900,12800,289,368,False,horadearrasar,som original,True,13,#horadearrasar,2020-11-22,eloine242,6898056960432704770
163400,15800,233,172,False,foryoupage,original sound,True,59,Follow for more lifting tips! #foryoupage #fyp #foryou #powerlifting #bodybuilding #squat #fitness #workout #fittok #powertok,2020-10-16,timmytimmadome,6884030480736324869
176500,15400,26,5,False,duet,original sound,True,5,#duet with @tanisssssss bruh 😂 #transition #transitions #singing,2020-11-23,torres.alejandro,6898178733824281861
43900,1386,75,68,False,horadearrasar,Comprei um Lança,False,13,#horadearrasar,2020-11-02,livia_alagoana,6890351133366209793
29200,1707,39,53,False,foryou,original sound,True,34,Try not to be jealous of my HUGE calves #foryou #foryoupage #fyp #fitness #bodybuilder #workout #exercise #aesthetics #gymshark,2020-10-16,evan_holmes_,6884031629522717953
40800,2036,16,20,False,duet,Mood,False,27,#duet with @matsoxnevad can’t build a house on a shaky foundation #GrowUpWithMe #tips #gym #health #workout #bodybuilder #fitness #FoodTikTok,2020-11-17,evan_holmes_,6895916039683525890
